;total_pacotes;total_pacotes_icmp;total_pacotes_udp;total_pacotes_tcp;maior_pacote;menor_pacote;soma_pacotes;total_ips_origem;total_ips_destino;porta_origem_mais_frequente;porta_destino_mais_frequente;has_bot
5002;8677;6;164;8466;1514;60;9208832;158;170;80.0;52001.0;0
5003;2778;10;212;2511;1514;60;2136094;194;200;80.0;58971.0;0
5004;2341;8;183;2080;1514;60;1760535;165;171;80.0;2343.0;0
5005;1976;7;196;1729;1514;60;1414288;161;167;80.0;39064.0;0
5006;2319;6;183;2076;1514;60;1651897;142;142;80.0;2343.0;0
5007;3143;9;170;2891;1514;60;2633905;144;151;80.0;58971.0;0
5008;3184;5;195;2918;1514;60;2373006;176;177;80.0;80.0;0
5009;1999;11;249;1692;1514;60;1346433;166;171;64844.0;59753.0;0
5010;2496;9;214;2224;1514;60;1942634;169;169;80.0;2343.0;0
5011;2157;1;203;1910;1514;60;1655597;149;162;80.0;59753.0;0
5012;4036;6;208;3785;1514;60;3463767;154;158;80.0;80.0;0
5013;1793;4;225;1527;1514;60;1246261;159;168;64844.0;59753.0;0
5014;1982;5;194;1775;1514;60;1460736;162;162;80.0;53893.0;0
5015;2801;7;193;2537;1514;60;2077216;167;175;80.0;80.0;0
5016;4362;5;188;3941;1514;60;3540736;170;179;80.0;80.0;0
5017;3952;7;241;3668;1514;60;3057501;172;183;80.0;80.0;0
5018;2760;7;266;2367;1514;60;1979951;156;159;80.0;80.0;0
5019;2244;7;191;2019;1514;60;1435458;155;159;80.0;80.0;0
5020;2808;2;213;2542;1514;60;2105209;178;180;80.0;80.0;0
5021;2400;2;169;2147;1514;60;1674970;162;160;80.0;80.0;0
5022;3130;3;177;2875;1514;60;2385663;148;155;80.0;80.0;0
5023;4721;3;214;4403;1514;60;3971960;175;180;80.0;80.0;0
5024;2694;2;194;2404;1514;60;2040760;169;177;80.0;80.0;0
5025;2161;3;172;1948;1514;60;1658460;143;151;80.0;39064.0;0
5026;2307;2;210;2047;1514;60;1766522;181;182;80.0;80.0;0
5027;3205;4;208;2946;1514;60;2740095;170;183;80.0;58971.0;1
5028;2178;2;194;1890;1514;60;1550075;170;174;80.0;2343.0;0
5029;2158;4;223;1886;1514;60;1493014;159;172;80.0;2343.0;0
5030;2100;5;179;1887;1514;60;1388544;151;143;80.0;13121.0;0
5031;1971;0;183;1696;1514;60;1303873;150;159;62860.0;59753.0;1
5032;4633;6;187;4355;1514;60;3745519;153;159;80.0;58971.0;0
5033;3054;12;249;2743;1514;60;2223395;187;193;80.0;80.0;0
5034;2452;1;199;2122;1514;60;1580746;178;178;64844.0;59753.0;0
5035;2754;4;190;2504;1514;60;2021631;178;182;80.0;2343.0;0
5036;2697;2;208;2383;1514;60;2070629;161;172;80.0;39064.0;0
5037;4031;7;247;3718;1514;60;3320772;151;159;80.0;80.0;0
5038;2154;2;202;1898;1514;60;1388806;166;169;49600.0;39064.0;1
5039;2686;3;209;2414;1514;60;1950136;148;158;80.0;2343.0;0
5040;1863;6;214;1594;1514;60;1203155;170;172;62860.0;80.0;0
5041;3832;6;263;3548;1514;60;3125459;195;198;80.0;58971.0;0
5042;2561;3;246;2261;1514;60;1755790;189;194;80.0;2343.0;0
5043;1922;2;226;1657;1514;60;1239743;182;180;62860.0;59753.0;0
5044;2487;2;202;2215;1514;60;1799328;148;157;80.0;2343.0;0
5045;2801;5;216;2536;1514;60;2186378;164;159;80.0;80.0;0
5046;4239;5;208;3935;1514;60;3491576;181;182;80.0;80.0;0
5047;2215;6;199;1965;1514;60;1666646;163;161;80.0;59753.0;0
5048;3378;5;233;3038;1514;60;2362749;172;183;80.0;80.0;0
5049;2726;6;214;2465;1514;60;1953215;176;178;80.0;2343.0;1
5050;2096;7;222;1817;1514;60;1484429;155;170;49600.0;39064.0;0
5051;3403;8;231;3090;1514;60;2643284;182;189;80.0;80.0;0
5052;3666;4;203;3423;1514;60;3091682;160;169;80.0;58971.0;0
5053;2774;6;213;2509;1514;60;2054759;168;176;80.0;2343.0;0
5054;2014;2;175;1768;1514;60;1320401;158;169;64844.0;59753.0;0
5055;2325;2;241;2057;1514;60;1757964;174;187;80.0;2343.0;0
5056;2721;5;246;2418;1514;60;1915145;162;165;80.0;2343.0;0
5057;2441;5;178;2228;1514;60;1962835;140;146;80.0;58971.0;1
5058;2933;6;200;2690;1514;60;2264187;171;181;80.0;80.0;0
5059;1885;3;186;1566;1514;60;1207741;157;158;62860.0;59753.0;0
5060;2341;4;200;2071;1514;60;1765194;152;153;80.0;2343.0;0
5061;2156;11;192;1854;1514;60;1480886;155;153;80.0;59753.0;0
5062;4267;7;206;3993;1514;60;3555483;166;174;80.0;58971.0;0
5063;4043;4;187;3687;1514;60;2866909;176;182;80.0;80.0;0
5064;3366;4;234;3066;1514;60;2565131;180;184;3389.0;49916.0;0
5065;3215;7;208;2925;1514;60;2456307;164;174;80.0;2343.0;0
5066;2120;7;263;1777;1514;60;1512336;165;181;3389.0;49916.0;0
5067;3977;14;221;3662;1514;60;3335571;171;181;80.0;58971.0;0
5068;2870;13;218;2549;1514;60;2073552;161;165;80.0;80.0;0
5069;2835;9;219;2520;1514;60;1891065;171;181;80.0;80.0;0
5070;1749;10;199;1508;1514;60;1076139;164;171;62860.0;62860.0;0
5071;2648;12;252;2352;1514;60;1900269;193;194;80.0;2343.0;0
5072;3538;5;221;3253;1514;60;2831871;167;180;80.0;58971.0;0
5073;2488;5;235;2146;1514;60;1944986;190;185;80.0;58971.0;0
5074;2281;7;194;2030;1514;60;1649046;142;153;80.0;2343.0;0
5075;2639;7;223;2359;1514;60;2024225;174;171;3389.0;49916.0;0
5076;2918;4;182;2700;1514;60;2323168;180;190;80.0;2343.0;0
5077;5495;1;214;5225;1514;60;4772713;204;199;80.0;58971.0;0
5078;5003;4;186;4765;1514;60;3185704;178;197;993.0;38018.0;0
5079;6477;3;156;6205;1514;60;3965769;175;178;993.0;38018.0;0
5080;8046;5;228;7751;1514;60;3455824;195;204;993.0;38018.0;0
5081;8162;5;170;7955;1514;60;4765475;177;177;993.0;38018.0;0
5082;4022;1;188;3804;1514;60;3325970;177;189;443.0;53163.0;0
5083;3646;3;229;3375;1514;60;2826145;202;208;443.0;53163.0;0
5084;3420;10;315;2845;1514;60;2324385;225;246;443.0;53163.0;0
5085;4367;8;223;4071;1514;60;3505784;190;194;80.0;53163.0;0
5086;4297;4;169;4056;1514;60;3636728;153;182;443.0;53163.0;0
5087;3535;5;169;3315;1514;60;2751485;159;158;443.0;53163.0;0
5088;3681;7;167;3457;1514;60;3036515;176;181;443.0;53163.0;0
5089;5449;3;163;5242;1514;60;3106772;165;175;993.0;38018.0;0
5090;3825;7;197;3511;1514;60;2922698;192;208;443.0;53163.0;0
5091;3485;8;224;3198;1514;60;2512570;198;217;443.0;443.0;0
5092;3520;4;204;3263;1514;60;2876784;182;174;443.0;53163.0;0
5093;4121;3;200;3876;1514;60;3328143;176;185;443.0;53163.0;0
5094;3586;2;271;3261;1514;60;2566509;169;173;443.0;53163.0;0
5095;4639;4;461;4127;1514;60;3537259;191;193;443.0;53163.0;0
5096;3500;4;186;3218;1514;60;2755433;180;188;443.0;53163.0;0
5097;18459;3;177;18271;1514;60;20701352;158;171;80.0;52029.0;0
5098;19781;1;216;19457;1514;60;22116244;192;207;80.0;52029.0;0
5099;21272;3;206;21031;1514;60;23464594;196;189;80.0;52029.0;0
5100;20928;1;239;20639;1514;60;23713501;193;207;80.0;52029.0;0
5101;20996;11;282;20647;1514;60;23931242;178;173;80.0;52029.0;0
5102;18597;5;273;18263;1514;60;21078384;169;177;80.0;52029.0;0
5103;15484;6;388;14742;1514;60;17027639;205;196;80.0;52029.0;1
5104;17820;6;255;17469;1514;60;20041340;197;204;80.0;52029.0;0
5105;17286;10;394;16845;1514;60;19619256;195;193;80.0;52029.0;0
5106;19235;5;445;18631;1514;60;21337539;214;222;80.0;52029.0;0
5107;19525;6;376;19129;1514;60;21961003;183;179;80.0;52029.0;0
5108;12276;7;370;11860;1514;60;12836843;171;181;80.0;52029.0;0
5109;11768;13;499;11199;1514;60;12114254;251;271;80.0;52029.0;0
5110;10330;7;339;9938;1514;60;11061305;167;165;80.0;52029.0;0
5111;11729;8;364;11287;1514;60;12369690;187;209;80.0;52029.0;0
5112;12241;4;463;11725;1514;60;13214393;182;190;80.0;52029.0;1
5113;13141;6;474;12596;1514;60;14133939;180;187;80.0;52029.0;0
5114;14077;2;389;13616;1514;60;15176144;185;189;80.0;52029.0;0
5115;14193;14;378;13787;1514;60;15691141;165;183;80.0;52029.0;0
5116;19063;7;399;18571;1514;60;21063351;190;199;80.0;52029.0;0
5117;21852;4;384;21437;1514;60;24692359;183;187;80.0;52029.0;0
5118;26566;10;428;26039;1514;60;30371109;179;189;80.0;52029.0;0
5119;26115;6;356;25659;1514;60;29929332;178;182;80.0;52029.0;0
5120;28742;5;267;28409;1514;60;32977057;180;181;80.0;52029.0;0
5121;29021;3;211;28761;1514;60;33591688;146;145;80.0;52029.0;0
5122;28154;4;419;27682;1514;60;32606821;132;137;80.0;52029.0;0
5123;23341;8;425;22871;1514;60;26333956;205;218;80.0;52029.0;0
5124;19631;10;434;19148;1514;60;22114169;177;179;80.0;52029.0;0
5125;22492;8;454;21990;1514;60;24928538;169;175;80.0;52029.0;0
5126;6935;11;417;6463;1514;60;7128848;176;178;80.0;52029.0;0
5127;3732;2;353;3312;1514;60;3114216;162;160;443.0;53163.0;0
5128;4222;5;446;3744;1514;60;3486579;171;188;443.0;53163.0;0
5129;3477;3;445;2999;1514;60;2907912;157;154;443.0;53163.0;0
5130;4087;3;439;3616;1514;60;3499130;136;137;443.0;53163.0;0
5131;3266;6;453;2765;1514;60;2640048;178;179;443.0;53163.0;0
5132;3818;6;409;3367;1514;60;3144614;149;153;443.0;53163.0;0
5133;3636;1;465;3122;1514;60;2878843;196;198;443.0;53163.0;0
5134;4218;6;331;3822;1514;60;3369584;153;156;443.0;53163.0;0
5135;4230;6;250;3931;1514;60;3600048;155;164;443.0;53163.0;0
5136;8347;9;231;8037;1514;60;7104301;175;176;80.0;46681.0;0
5137;6006;9;326;5577;1514;60;5234707;202;204;80.0;46681.0;0
5138;3726;6;420;3280;1514;60;3158469;173;185;443.0;53163.0;0
5139;4561;9;323;4145;1514;60;3895192;171;169;443.0;53163.0;0
5140;3558;7;370;3123;1514;60;2671622;194;196;443.0;53163.0;0
5141;3776;3;350;3374;1514;60;2987000;188;200;443.0;53163.0;0
5142;2603;28;327;2182;1514;60;1978436;149;146;443.0;53163.0;0
5143;4047;6;370;3594;1514;60;3376280;172;169;443.0;53163.0;0
5144;4202;6;340;3681;1514;60;3356861;156;153;443.0;53163.0;0
5145;3914;2;378;3520;1514;60;3261359;161;166;443.0;53163.0;0
5146;4463;4;347;4064;1514;60;3632925;189;185;80.0;53163.0;0
5147;3204;5;289;2851;1514;60;2494036;176;187;443.0;53163.0;1
5148;4148;0;181;3922;1514;60;3556707;177;181;443.0;53163.0;0
5149;3803;3;314;3442;1514;60;2968724;171;181;443.0;53163.0;0
5150;4256;8;377;3821;1514;60;3390383;163;169;80.0;53163.0;0
5151;4948;9;494;4386;1514;60;3895043;222;246;443.0;53163.0;0
5152;3284;8;419;2780;1514;60;2426398;221;202;443.0;53163.0;0
5153;4367;7;269;4062;1514;60;3498727;173;196;443.0;53163.0;0
5154;4631;4;324;4217;1514;60;3543480;188;201;443.0;53163.0;0
5155;4549;7;387;3880;1514;60;3555887;188;197;443.0;53163.0;0
5156;2392;4;309;2008;1514;60;1707626;193;190;49600.0;39064.0;0
5157;2597;10;264;2259;1514;60;1785820;179;202;80.0;2343.0;0
5158;2467;7;297;2094;1514;60;1725944;191;194;80.0;2343.0;0
5159;3161;7;413;2683;1514;60;2305816;185;191;80.0;80.0;0
5160;3323;5;269;3006;1514;60;2406535;169;178;80.0;80.0;0
5161;2273;5;335;1886;1514;60;1480114;228;246;80.0;80.0;0
5162;3618;6;306;3044;1514;60;2424965;210;215;80.0;80.0;0
5163;2510;10;371;1995;1514;60;1602019;193;204;80.0;80.0;0
5164;3437;8;251;3043;1514;60;2408719;203;208;80.0;80.0;0
5165;2251;5;218;1899;1514;60;1418204;185;184;80.0;80.0;0
5166;2357;6;404;1901;1514;60;1593751;188;199;80.0;2343.0;0
5167;2264;8;356;1842;1514;60;1615501;167;166;80.0;2343.0;0
5168;1812;6;343;1393;1514;60;1256233;143;147;62860.0;59753.0;0
5169;2661;5;169;2362;1514;60;1836312;171;177;80.0;80.0;1
5170;2030;6;245;1722;1514;60;1378277;185;193;80.0;80.0;0
5171;3071;8;271;2722;1514;60;2344659;144;154;80.0;2343.0;0
5172;2215;4;440;1686;1514;60;1500283;179;189;49600.0;39064.0;0
5173;3046;6;357;2590;1514;60;2059692;230;235;80.0;2343.0;0
5174;2900;1;487;2320;1514;60;2063276;198;215;80.0;80.0;0
5175;1998;5;484;1475;1514;60;1325962;189;202;7103.0;7591.0;1
5176;2917;1;282;2583;1514;60;2217165;148;165;80.0;80.0;0
5177;2025;10;426;1530;1514;60;1425026;164;169;7103.0;7591.0;0
5178;2540;3;229;2230;1514;60;1835814;190;191;80.0;2343.0;0
5179;2175;4;429;1658;1514;60;1515253;169;177;7103.0;39064.0;1
5180;2575;3;258;2251;1514;60;1802103;157;160;80.0;2343.0;0
5181;3898;6;143;3693;1514;60;3352925;143;155;80.0;64739.0;0
5182;5509;7;128;5302;1514;60;4570842;137;142;80.0;64739.0;0
5183;2511;3;195;2277;1514;60;1837162;202;203;80.0;80.0;0
5184;1826;1;158;1615;1514;60;1284603;159;175;80.0;80.0;0
5185;2434;2;175;2205;1514;60;1741482;170;183;80.0;2343.0;0
5186;1982;6;175;1691;1514;60;1361200;183;184;80.0;39064.0;0
5187;2322;6;155;2115;1514;60;1769525;159;163;80.0;2343.0;0
5188;2806;3;130;2545;1514;60;1879858;187;195;80.0;80.0;1
5189;2769;1;151;2227;1514;60;1723036;170;197;80.0;80.0;0
5190;2325;4;167;2072;1514;60;1615028;177;156;80.0;2343.0;0
5191;1875;5;127;1709;1514;60;1289698;158;168;80.0;39064.0;0
5192;2135;5;152;1943;1514;60;1569358;163;166;80.0;2343.0;0
5193;1707;0;135;1513;1514;60;1178250;159;171;49600.0;39064.0;0
5194;2580;4;298;2246;1514;60;1841010;159;157;80.0;2343.0;1
5195;2124;3;140;1949;1514;60;1447552;143;152;80.0;2343.0;0
5196;1769;4;161;1544;1514;60;1112023;180;178;62860.0;39064.0;0
5197;2951;6;125;2747;1514;60;2202498;167;172;80.0;80.0;1
5198;2109;4;140;1898;1514;60;1495100;162;176;80.0;80.0;0
5199;2540;4;175;2287;1514;60;1878806;172;172;80.0;2343.0;0
5200;1818;4;113;1653;1514;60;1344693;152;159;80.0;59753.0;0
5201;2643;8;231;2361;1514;60;2077497;147;153;80.0;2343.0;0
5202;2694;5;176;2462;1514;60;1976537;152;151;80.0;2343.0;0
5203;1994;10;139;1760;1514;60;1327532;170;172;64844.0;59753.0;0
5204;2731;7;141;2528;1514;60;1908193;171;176;80.0;80.0;0
5205;1636;11;202;1382;1514;60;1036797;195;201;64844.0;59753.0;0
5206;2498;3;158;2273;1514;60;1886159;196;186;80.0;2343.0;0
5207;1824;4;154;1629;1514;60;1219336;167;172;80.0;59753.0;0
5208;2683;4;157;2414;1514;60;1889960;163;171;80.0;80.0;0
5209;2782;6;152;2547;1514;60;1996694;189;190;80.0;80.0;0
5210;2087;3;131;1938;1514;60;1530260;175;181;80.0;80.0;0
5211;2843;8;302;2477;1514;60;2173503;180;183;80.0;2343.0;0
5212;3200;12;337;2809;1514;60;2535401;170;180;80.0;80.0;0
5213;3300;10;503;2754;1514;60;2559264;172;178;80.0;2343.0;0
5214;2430;15;321;2006;1514;60;1561802;210;231;64844.0;59753.0;0
5215;2995;10;261;2657;1514;60;2203567;191;201;80.0;80.0;0
5216;3155;2;381;2665;1514;60;2212585;200;222;80.0;80.0;0
5217;2417;10;258;2038;1514;60;1449117;202;219;80.0;80.0;0
5218;3091;11;198;2812;1514;60;2159285;192;198;80.0;80.0;0
5219;2367;10;202;2074;1514;60;1549608;191;213;80.0;80.0;0
5220;2677;6;168;2463;1514;60;1940591;170;178;80.0;2343.0;0
5221;1871;6;226;1618;1514;60;1227270;161;166;49600.0;39064.0;0
5222;2852;9;409;2147;1514;60;2058124;167;174;80.0;2343.0;0
5223;2704;6;169;2481;1514;60;1883596;188;196;80.0;80.0;0
5224;1619;5;136;1411;1514;60;1096110;161;174;49600.0;39064.0;0
5225;2491;5;143;2237;1514;60;1853016;155;158;80.0;2343.0;0
5226;1875;5;167;1643;1514;60;1276907;185;188;64844.0;59753.0;0
5227;2385;3;162;2173;1514;60;1757227;181;185;80.0;2343.0;0
5228;2136;4;182;1881;1514;60;1524118;150;153;80.0;80.0;0
5229;2782;9;197;2519;1514;60;2055263;175;192;80.0;2343.0;0
5230;2919;6;190;2667;1514;60;2153182;186;180;80.0;80.0;0
5231;2315;6;259;2025;1514;60;1672070;166;174;64844.0;59753.0;0
5232;2814;3;273;2465;1514;60;2062901;165;178;80.0;2343.0;0
5233;2269;7;212;1976;1514;60;1542606;195;200;49600.0;39064.0;0
5234;3689;1;224;3335;1514;60;2861887;162;166;80.0;80.0;0
5235;2502;3;186;2199;1514;60;1907847;154;159;80.0;80.0;0
5236;2805;7;337;2380;1514;60;1880030;175;193;80.0;80.0;0
5237;2616;5;223;2337;1514;60;1833087;169;174;80.0;80.0;0
5238;2732;3;272;2412;1514;60;1851152;182;189;80.0;80.0;1
5239;3183;6;271;2820;1514;60;2222368;200;208;80.0;80.0;0
5240;3599;4;201;3328;1514;60;2838453;165;160;80.0;80.0;0
5241;2897;5;201;2643;1514;60;2194184;163;166;80.0;80.0;0
5242;1806;6;233;1521;1514;60;1107889;173;182;62860.0;39064.0;0
5243;2573;6;227;2307;1514;60;1847951;189;186;80.0;2343.0;0
5244;1875;13;350;1453;1514;60;1318487;159;171;49600.0;39064.0;0
5245;2743;4;413;2306;1514;60;2099093;164;166;80.0;2343.0;0
5246;2465;4;282;2101;1514;60;1779108;151;155;80.0;2343.0;0
5247;1988;4;322;1614;1514;60;1513972;150;155;80.0;39064.0;1
5248;3097;2;302;2742;1514;60;2290745;171;176;80.0;80.0;0
5249;3406;1;301;2995;1514;60;2603974;153;162;80.0;80.0;0
5250;2787;6;285;2442;1514;60;2134267;162;165;80.0;80.0;0
5251;2648;3;316;2272;1514;60;1974678;181;182;80.0;2924.0;0
5252;2834;0;283;2504;1514;60;2155600;170;177;80.0;80.0;0
5253;2900;9;291;2563;1514;60;2311007;190;199;80.0;80.0;0
5254;2214;3;262;1890;1514;60;1534197;176;184;80.0;80.0;0
5255;2899;5;311;2556;1514;60;2253585;168;174;80.0;2343.0;0
5256;2401;1;371;1985;1514;60;1723116;164;169;64844.0;59753.0;0
5257;3838;3;242;3537;1514;60;3156195;141;144;80.0;80.0;0
5258;2216;3;384;1768;1514;60;1721534;148;144;64844.0;59753.0;0
5259;2849;2;333;2478;1514;60;2164872;148;152;80.0;2343.0;0
5260;3559;2;292;3231;1514;60;2840959;169;170;80.0;80.0;0
5261;2677;5;626;1977;1514;60;2037200;154;156;7103.0;39064.0;0
5262;3164;6;617;2502;1514;60;2464654;149;149;80.0;2343.0;0
5263;2540;5;588;1898;1514;60;1905723;157;158;7103.0;39064.0;0
5264;2866;2;223;2595;1514;60;2156579;172;170;80.0;80.0;0
5265;3105;5;188;2805;1514;60;2295930;187;190;80.0;2934.0;0
5266;2778;5;153;2571;1514;60;2129762;157;163;80.0;80.0;0
5267;3398;4;203;3118;1514;60;2700961;173;180;80.0;80.0;0
5268;2345;4;208;2087;1514;60;1757063;192;191;64844.0;59753.0;0
5269;3114;3;161;2919;1514;60;2345790;145;150;80.0;80.0;0
5270;2399;3;186;2103;1514;60;1758326;148;150;64844.0;59753.0;0
5271;3546;4;168;3326;1514;60;2878390;140;139;80.0;80.0;0
5272;1996;3;171;1776;1514;60;1369354;164;167;80.0;80.0;0
5273;2591;5;227;2294;1514;60;1851147;146;149;80.0;2343.0;0
5274;2879;4;224;2574;1514;60;2050069;181;194;80.0;2343.0;0
5275;2561;5;240;2229;1514;60;1573349;208;204;49600.0;39064.0;0
5276;2462;8;211;2184;1514;60;1754933;184;190;80.0;2343.0;0
5277;2765;2;200;2536;1514;60;2109523;162;175;80.0;2944.0;0
5278;2842;8;219;2533;1514;60;2113441;201;207;80.0;80.0;0
5279;2444;5;241;2141;1514;60;1674336;152;163;80.0;80.0;0
5280;4271;1;211;3939;1514;60;3097852;160;165;80.0;80.0;0
5281;4182;2;208;3871;1514;60;3133647;169;177;80.0;80.0;0
5282;1785;2;217;1504;1514;60;1166625;145;156;62860.0;62860.0;0
5283;2752;11;473;2235;1514;60;2013769;180;185;80.0;2343.0;0
5284;3151;2;343;2746;1514;60;2354060;163;174;80.0;80.0;0
5285;3316;3;445;2802;1514;60;2257895;184;185;80.0;80.0;0
5286;1873;1;342;1464;1514;60;1214511;177;181;62860.0;62860.0;0
5287;3690;3;525;3130;1514;60;2922274;163;168;80.0;80.0;0
5288;3185;1;654;2484;1514;60;2420995;170;178;80.0;80.0;0
5289;2421;3;603;1768;1514;60;1746844;175;172;7103.0;39064.0;0
5290;3432;4;657;2733;1514;60;2664949;172;181;80.0;80.0;0
5291;2176;5;648;1470;1514;60;1521784;172;180;7103.0;62860.0;0
5292;3363;6;639;2667;1514;60;2666985;171;171;80.0;80.0;0
5293;2340;5;633;1633;1514;60;1632507;198;197;7103.0;7419.0;0
5294;2986;8;616;2318;1514;60;2317427;159;163;80.0;2343.0;0
5295;3103;5;619;2445;1514;60;2390062;162;168;80.0;2343.0;0
5296;2644;3;636;1971;1514;60;1996602;159;154;7103.0;59753.0;0
5297;3367;6;651;2669;1514;60;2614009;157;166;80.0;2343.0;0
5298;3380;2;475;2791;1514;60;2545552;175;174;80.0;2962.0;0
5299;3003;7;604;2316;1514;60;2310530;159;168;80.0;2343.0;0
5300;2902;5;654;2193;1514;60;2126958;162;165;80.0;80.0;0
5301;3191;3;635;2459;1514;60;2409277;172;173;80.0;2343.0;0
5302;3448;8;622;2751;1514;60;2786388;156;163;80.0;80.0;0
5303;2311;8;633;1607;1514;60;1674877;165;163;7103.0;39064.0;1
5304;3340;4;727;2538;1514;60;2347884;207;218;80.0;2343.0;0
5305;2867;8;609;2222;1514;60;2072186;148;149;7103.0;39064.0;0
5306;4539;5;629;3764;1514;60;3449270;179;193;80.0;80.0;0
5307;3200;11;621;2494;1514;60;2291108;167;173;7103.0;80.0;1
5308;4707;6;645;3968;1514;60;3671152;228;237;80.0;80.0;0
5309;3072;4;413;2505;1514;60;2248739;172;182;80.0;80.0;1
5310;2146;1;209;1802;1514;60;1341985;167;173;80.0;80.0;0
5311;3210;9;327;2804;1514;60;2353311;225;240;80.0;2343.0;0
5312;2327;2;157;2070;1514;60;1465962;170;169;443.0;443.0;0
5313;3198;8;153;2989;1514;60;2389954;160;170;80.0;80.0;0
5314;1972;2;133;1789;1514;60;1377173;141;154;62860.0;62860.0;0
5315;2421;2;159;2224;1514;60;1820153;147;151;80.0;2343.0;0
5316;2527;7;244;2224;1514;60;1863282;172;179;80.0;2343.0;0
5317;2705;10;278;2329;1514;60;1937673;203;215;80.0;39064.0;0
5318;2854;6;244;2570;1514;60;2186741;165;174;80.0;2343.0;0
5319;2411;7;283;2031;1514;60;1647698;202;214;64844.0;59753.0;0
5320;2610;5;276;2284;1514;60;1932264;188;185;80.0;2343.0;0
5321;2481;6;301;2101;1514;60;1828699;162;169;80.0;80.0;0
5322;3197;7;266;2783;1514;60;2327325;184;192;80.0;80.0;0
5323;4228;2;237;3939;1514;60;3398710;196;198;80.0;80.0;1
5324;3153;3;219;2911;1514;60;2464027;184;186;80.0;49916.0;0
5325;3253;6;209;2964;1514;60;2486500;163;168;80.0;80.0;0
5326;3887;6;201;3625;1514;60;3179230;187;184;80.0;80.0;0
5327;2875;4;273;2542;1514;60;2104149;164;173;80.0;2343.0;0
5328;2580;4;411;2101;1514;60;1914933;166;176;64844.0;59753.0;0
5329;3011;5;405;2556;1514;60;2304820;158;175;80.0;2343.0;0
5330;2306;2;426;1852;1514;60;1644485;154;159;62860.0;7103.0;0
5331;2958;3;406;2509;1514;60;2306218;152;157;80.0;2343.0;0
5332;2779;5;397;2307;1514;60;2113979;164;165;80.0;2343.0;0
5333;1900;2;402;1434;1514;60;1419652;152;153;7342.0;7103.0;0
5334;2671;3;417;2189;1514;60;2012793;164;171;80.0;2343.0;0
5335;2580;3;387;2064;1514;60;1802652;172;175;80.0;7103.0;0
5336;3507;1;426;3014;1514;60;2690740;189;189;80.0;80.0;0
5337;2833;5;431;2314;1514;60;2005837;180;193;80.0;80.0;1
5338;2879;2;398;2408;1514;60;2140052;167;175;80.0;2343.0;1
5339;2769;5;405;2345;1514;60;2136606;171;178;80.0;2343.0;0
5340;2361;3;408;1901;1514;60;1708685;181;190;49600.0;39064.0;0
5341;2838;1;394;2399;1514;60;2125787;168;167;80.0;2343.0;0
5342;2495;3;450;1735;1514;60;1632269;184;197;49600.0;39064.0;0
5343;4321;2;409;3838;1514;60;3463506;180;186;80.0;80.0;0
5344;3022;5;422;2522;1514;60;2247429;185;197;80.0;80.0;0
5345;2529;4;300;2147;1514;60;1900512;164;163;80.0;2343.0;0
5346;2486;3;356;2098;1514;60;1865626;192;202;80.0;2343.0;0
5347;2118;1;349;1734;1514;60;1524604;178;181;80.0;80.0;0
5348;2919;6;330;2520;1514;60;2182901;147;150;80.0;80.0;0
5349;2688;1;337;2312;1514;60;1795877;151;158;62860.0;13121.0;0
5350;3122;5;352;2718;1514;60;2208170;175;174;80.0;2343.0;0
5351;2208;0;337;1850;1514;60;1601315;143;151;62860.0;13121.0;0
5352;3642;9;342;3219;1514;60;2655297;166;174;80.0;80.0;0
5353;3667;5;342;3257;1514;60;2774403;192;198;80.0;80.0;0
5354;2210;4;366;1794;1514;60;1648331;177;178;80.0;59753.0;0
5355;2789;3;332;2419;1514;60;2206518;146;156;80.0;2343.0;0
5356;2861;3;304;2512;1514;60;2059461;166;176;49600.0;39064.0;0
5357;3469;6;266;3126;1514;60;2636711;166;170;80.0;80.0;0
5358;2709;6;277;2350;1514;60;1974088;159;160;80.0;43247.0;0
5359;4155;5;313;3749;1514;60;3383557;165;176;80.0;80.0;0
5360;3801;4;253;3505;1514;60;2986216;162;163;80.0;80.0;0
5361;2551;8;197;2261;1514;60;1977569;139;140;80.0;80.0;0
5362;4404;6;218;3989;1514;60;3233430;177;179;80.0;80.0;0
5363;3329;6;237;2923;1514;60;2453066;188;192;80.0;80.0;0
5364;4374;6;211;4003;1514;60;3523492;202;205;80.0;80.0;1
5365;3475;3;211;3211;1514;60;3037880;147;157;80.0;39050.0;0
5366;3068;8;272;2752;1514;60;2425560;173;177;80.0;80.0;0
5367;2752;4;265;2429;1514;60;2036667;160;174;80.0;80.0;0
5368;2476;4;248;2139;1514;60;1833386;191;192;80.0;80.0;0
5369;3161;4;279;2759;1514;60;2303922;204;214;80.0;80.0;0
5370;2274;5;220;1991;1514;60;1510464;142;149;62860.0;39064.0;0
5371;3149;5;243;2886;1514;60;2132318;169;167;80.0;2343.0;0
5372;2598;9;232;2277;1514;60;1753836;169;174;62860.0;39064.0;0
5373;2893;4;249;2582;1514;60;2084865;188;179;80.0;2343.0;0
5374;2958;6;383;2478;1514;60;2136362;164;179;80.0;2343.0;0
5375;2303;4;228;2048;1514;60;1615853;140;143;62860.0;62860.0;0
5376;2613;8;229;2315;1514;60;1877057;157;169;80.0;2343.0;0
5377;2096;13;266;1767;1514;60;1258170;204;211;62860.0;39064.0;0
5378;2570;8;275;2185;1514;60;1766623;178;190;80.0;2343.0;0
